studentLogID,studentID,topicID,categoryID,difficultyOffset,createdAt
"X'1B1646CFF61211EE8F82D92941CC39B9'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",0.00,2024-04-08 18:40:11
"X'1B16478BF61211EE8F82D92941CC39B9'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",0.00,2024-04-08 18:40:11
"X'1B16482AF61211EE8F82D92941CC39B9'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.00,2024-04-08 18:40:11
"X'1B1648C5F61211EE8F82D92941CC39B9'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.00,2024-04-08 18:40:11
"X'1B164998F61211EE8F82D92941CC39B9'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.00,2024-04-08 18:40:11
"X'1B164A33F61211EE8F82D92941CC39B9'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",0.00,2024-04-08 18:40:11
"X'1B164ACEF61211EE8F82D92941CC39B9'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",0.00,2024-04-08 18:40:11
"X'1B164BBDF61211EE8F82D92941CC39B9'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",0.00,2024-04-08 18:40:11
"X'1B164C59F61211EE8F82D92941CC39B9'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",0.00,2024-04-08 18:40:11
"X'1B164CF4F61211EE8F82D92941CC39B9'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'C3122318A52B4221B00942A1AECBC657'",0.00,2024-04-08 18:40:11
"X'1B164DF2F61211EE8F82D92941CC39B9'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",0.00,2024-04-08 18:40:11
"X'1B1DF157B7CC4A01B61BF44AB4929F45'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.24,2024-04-03 12:47:20
"X'1B9E6D42224247E587DA30291F6F087C'","X'78D85F444FB64F24A31945F2675109D2'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.34,2024-04-08 23:22:04
"X'1C20E55434F34AAEB31036046BAF958E'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.16,2024-04-14 00:22:22
"X'1CC37A2E672F45CEAFBCF0C0C2266AEE'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.18,2024-04-09 08:01:50
"X'1CF6AA76F77E464FBDDDEBB2E4F23699'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'417786202CD94EB89655C67365551278'",0.13,2024-04-10 10:40:58
"X'1E2931D1DD38442E93B0ABA3F29B265A'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.10,2024-04-05 11:45:16
"X'1E4F7627036F494EA954CCB4FB0D9334'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.16,2024-04-05 11:45:16
"X'1E9CEF906DE84682BC1694EE40AA7C03'","X'B8F77824BF6A429DA4AD1A580BB30D49'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.26,2024-04-07 11:44:22
"X'1EABD0BCBC8A4227B195138212351B6A'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.42,2024-04-05 11:45:15
"X'1F062E46309C46FA862359D8CF60749C'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.37,2024-04-13 13:03:39
"X'1FF777518B8942A4BC8F5DEC4907436E'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.27,2024-04-13 23:34:13
"X'207ECB7A633E4CCFA93246ECA5524BCF'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.12,2024-04-09 08:19:07
"X'20E8B8525E5942CF9AF1A8C9E856E6E9'","X'78D85F444FB64F24A31945F2675109D2'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.30,2024-04-08 22:25:38
"X'20FD9C404A5E43578C1B20435E4BC364'","X'97C31825132040B4B59F025839450E77'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.08,2024-04-08 17:43:22
"X'2190D76027C145CB96FF56039E99515B'","X'636C4FCD8F234C4689AB159D74558F06'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.12,2024-04-07 11:28:45
"X'2249B5F9007845F9A03542F76DFEB080'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.26,2024-04-05 18:15:24
"X'229D2C55C89942F787D012406D74031E'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.02,2024-04-07 14:07:27
"X'22C69A0198054BE48DCCE1FE3952473C'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.18,2024-04-13 13:13:53
"X'239BF33FFFF84C66BC91101C65531369'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.12,2024-04-13 13:03:39
"X'243317450D6B4D3E9E2C5368D905FA74'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.29,2024-04-08 20:50:07
"X'25057251D4C6409EB699204972E05B36'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.26,2024-04-10 15:12:37
"X'2532CDC54D584BCAA83A5294508E0842'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.30,2024-04-09 17:53:36
"X'28DA2751DB6644D78DEB104CDB76537A'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'417786202CD94EB89655C67365551278'",-0.10,2024-04-13 13:03:39
"X'29571493FAA44C1893EF576C0228D89A'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.26,2024-04-09 08:19:07
"X'2972E6172E454E77B4E975DB27CF5181'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.07,2024-04-09 08:05:46
"X'2AD6F2B73241445AAA7CAED1126B7E78'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.10,2024-04-04 13:27:05
"X'2C3F39C107FC4123BFE9139B646FD97F'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.08,2024-04-09 18:00:33
"X'2D04FDA994EE47C38C43F8E17EB961A2'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'C3122318A52B4221B00942A1AECBC657'",-0.10,2024-04-13 13:03:39
"X'2DFE27E095F04947B3D72D90729C00FA'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.12,2024-04-10 10:40:58
"X'2E9A05B1F2324B8AA5A57005E68C3417'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.34,2024-04-09 08:19:07
"X'2F77CF667A024E6A903EBF35E4663597'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.02,2024-04-03 13:29:25
"X'313081EF37F74B3C9CDD78263DEDDB1F'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",-0.20,2024-04-10 15:12:37
"X'31C8C4CADD224BD3A4FDFF14DD1872DD'","X'B8F77824BF6A429DA4AD1A580BB30D49'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.30,2024-04-07 11:44:22
"X'327BD03B613445F0BE81AE2898F18B68'","X'2EB98206C75A4A4E843D4417A3A713BE'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",0.18,2024-04-01 11:02:22
"X'330BF586A3C145E8A936475784C4EBC1'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.14,2024-04-03 13:29:25
"X'34A25017964846388893F0D871CBD40F'","X'636C4FCD8F234C4689AB159D74558F06'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",0.10,2024-04-07 11:28:45
"X'3562BA34CB9940D6BF3976404C2FADB5'","X'B8F77824BF6A429DA4AD1A580BB30D49'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.13,2024-04-07 11:44:22
"X'35C1E0DEA51E4740B1AFE2CAE208FEF5'","X'2EB98206C75A4A4E843D4417A3A713BE'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.30,2024-04-01 13:56:28
"X'36CD2A76CC9B420FAEF6FE54EA778736'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.25,2024-04-08 20:54:29
"X'3701838375A64DC5846E9F856149E9C8'","X'2EB98206C75A4A4E843D4417A3A713BE'","X'E990EEBA5D434251A2CED1C43C294048'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.22,2024-04-01 11:02:22
"X'37183FF4B24847D89F779F5D1690C813'","X'2EB98206C75A4A4E843D4417A3A713BE'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.22,2024-04-01 11:02:22
"X'3822E31C703F4047A5139DCE3C8986A8'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'417786202CD94EB89655C67365551278'",-0.10,2024-04-13 13:06:17
"X'384F0BA58E764519B5AF42E61D6CDFC5'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'C3122318A52B4221B00942A1AECBC657'",-0.06,2024-04-03 13:36:38
"X'389ADDF91B944E62894A8260A913F3B0'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'417786202CD94EB89655C67365551278'",-0.31,2024-04-13 20:59:03
"X'3926F21BF07F4E9B9ADCCC01F807D022'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.38,2024-04-05 12:54:13
"X'394F603D704E4D10A4A85F876B192B81'","X'19615372C715430B9B3CD260353DE91F'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.06,2024-04-10 17:35:54
"X'395B8F24AED647BD895370869C3FBF97'","X'03F7799D5D5A4179B5434270C4C78CCD'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",0.19,2024-04-08 22:45:33
"X'3A1615A1DF8D4F088DBD166DDDF66C06'","X'19615372C715430B9B3CD260353DE91F'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.26,2024-04-10 17:41:34
"X'3AB50D6C9A2E48B3B5E575E93D3ECD00'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",0.05,2024-04-13 12:57:01
"X'3C0E0E4859BA43ED9D3A7BF2CBF28591'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.18,2024-04-03 12:53:37
"X'3C55B48DABEA4F19B2541614998F867A'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.10,2024-04-09 08:01:50
"X'3C7682EC5D0C45FA8110F9218EDF44CD'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.03,2024-04-13 20:59:03
"X'3D027306FC634688BB0541FADEF834D9'","X'19615372C715430B9B3CD260353DE91F'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'417786202CD94EB89655C67365551278'",0.02,2024-04-10 17:24:07
"X'3F5BEEF6A4924DF0A66EC205D0F9A12F'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.22,2024-04-04 13:27:05
"X'3F62187E62CE4CC1A5CC875364E93A31'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'C3122318A52B4221B00942A1AECBC657'",-0.50,2024-04-08 20:50:07
"X'3FBBF00274E24D6B8B72F75AFA105DD0'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.33,2024-04-03 12:47:20
"X'3FF408E27D884077A89736EC66B83ACF'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.30,2024-04-03 13:36:38
"X'40DA4AA1F54E4A2C9C9F7B2B6DE5F9CD'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.17,2024-04-13 13:08:53
"X'4231C1B4103045278B251BB3DAC4C3CB'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.25,2024-04-03 12:47:20
"X'43E0BC8580664E9AB330BD682837EBC0'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.26,2024-04-10 11:32:00
"X'447F4FD429BD44BA89E3D03BC53DFA03'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.22,2024-04-08 20:47:04
"X'44F797B8F1644034900CBAF3771DB50A'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.21,2024-04-13 13:13:08
"X'4564CC83A60B460CA3E8367138A8949A'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'C3122318A52B4221B00942A1AECBC657'",-0.28,2024-04-05 12:54:13
"X'465D7EAA9C6B46C99F0A115C714E408A'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.14,2024-04-09 08:14:19
"X'4AA6BE403C9C4AF8BB8BE3B3D0480D14'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.10,2024-04-09 08:19:07
"X'4AE98815C1934A22ACA0B8E5D99A5A5E'","X'E8A364B2292E41BE9C433E3C78B43E36'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.18,2024-04-07 14:07:27
"X'4C29EF29D9C14B7687681BB12F7F1814'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.51,2024-04-13 13:13:08
"X'4CC3B0CFA6294EAC83D605F745C8DAF2'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.53,2024-04-05 12:54:13
"X'4D5EDD9669F140CABA2B7DD32A372684'","X'19615372C715430B9B3CD260353DE91F'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.23,2024-04-10 17:35:54
"X'4EE28A748F9C4E6E95B957340A3FD812'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.06,2024-04-10 10:59:08
"X'4F77480FF96D45FEB42B516EA9BF463D'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.24,2024-04-14 00:06:13
"X'4FB4375CDA1446108C4BCA7826DEEF33'","X'78D85F444FB64F24A31945F2675109D2'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.30,2024-04-08 22:25:38
"X'4FD234F09A4E4508B47768FBC10517B4'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.34,2024-04-03 12:47:20
"X'501E6B2DF610430D9CF83801646EDA99'","X'2EB98206C75A4A4E843D4417A3A713BE'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.02,2024-04-01 13:56:28
"X'511C0BAE66FF4BBAB83B6393E3A246AF'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.22,2024-04-13 13:12:21
"X'5203D459507E4770B8408E27B6562515'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",0.07,2024-04-05 18:15:24
"X'52A07C6C4C484529B9DDB14BCE63A9A0'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.41,2024-04-04 13:27:05
"X'53DFC2CA8025492D8F99874FF3938036'","X'78D85F444FB64F24A31945F2675109D2'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.26,2024-04-08 23:38:12
"X'54DD678D81F94A51AB6098EB5E3DE089'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.34,2024-04-03 12:40:21
"X'57931C76108F4FF69BA15526802027BE'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.14,2024-04-03 13:45:01
"X'57FAC4666B7C4A49968BE3DF3CEE7F24'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.34,2024-04-03 13:45:01
"X'5874E6A4D4FF4284AACEB435196EF920'","X'78D85F444FB64F24A31945F2675109D2'","X'E990EEBA5D434251A2CED1C43C294048'","X'417786202CD94EB89655C67365551278'",-0.16,2024-04-07 01:48:24
"X'58BE93B17C024511811561644F9C77D9'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.02,2024-04-10 10:40:58
"X'5AAE46042AD94256BF62D373C09DE014'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.02,2024-04-07 22:23:13
"X'5B161C3FAE4A4CB1B2AE40615422314C'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'E990EEBA5D434251A2CED1C43C294048'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.40,2024-04-03 13:40:59
"X'5BE8955278E54DE79690EC51E58CEFEB'","X'5E66027D20DF4B638F65B5B8F6D05C60'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.08,2024-04-14 00:06:13
"X'5E2313DA493B464791D184664B3BF7EA'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.14,2024-04-10 15:12:37
"X'5E32374DD51B450B8B20719E24398B86'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",-0.03,2024-04-13 13:12:21
"X'5E98ED805C4B4E02A59868A5BD2CA3A2'","X'636C4FCD8F234C4689AB159D74558F06'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'417786202CD94EB89655C67365551278'",-0.22,2024-04-05 12:54:13
"X'5EF0EE3B1C934A60AD817B505260F068'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.02,2024-04-07 22:05:54
"X'615873BA6D404B5FB5D7084E90873749'","X'97C31825132040B4B59F025839450E77'","X'E990EEBA5D434251A2CED1C43C294048'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",1.55,2024-04-08 17:43:22
"X'6217845B62184A32B686308B51BFC37C'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.60,2024-04-13 13:08:53
"X'62F75E34B36D47A09F47F707E2FFC4E9'","X'69911C8964764B1CBCB046D46A293C91'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.03,2024-04-07 22:32:21
"X'62F9DC78480F49D08D8F48AB2FFE9B0A'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'C3122318A52B4221B00942A1AECBC657'",-0.10,2024-04-13 13:09:42
"X'63330EA0BD174D4185E2C96849799184'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.32,2024-04-08 20:54:29
"X'652052EA72594109B42D8AE51CC9349B'","X'5AFEF49851B54BDFB1F132E1ED8CAAF3'","X'E990EEBA5D434251A2CED1C43C294048'","X'9CD2D9F7B6B746B6948B66EBB6B71486'",-0.26,2024-04-10 15:12:37
"X'669928642B0C4C488EBCAF875C90A778'","X'97C31825132040B4B59F025839450E77'","X'AC2FB39A11DC4A7CB7831C5921A20E46'","X'417786202CD94EB89655C67365551278'",-0.14,2024-04-13 13:08:53
"X'66FCCA5B72A840FB8F8787043C37E91B'","X'97C31825132040B4B59F025839450E77'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'8C2B51FD6B3A4D7A8FC2B0A071055062'",0.05,2024-04-13 13:13:53
"X'672D94DC93404BF0BEA931D369C01CB0'","X'97C31825132040B4B59F025839450E77'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'417786202CD94EB89655C67365551278'",-0.23,2024-04-13 12:57:01
"X'68D8F66D86534147B648314FC1D86DDB'","X'636A4AE595384810A33EFCB8D18A7CFF'","X'1B9D1CC8B6A54CD7AEB11C961B9300BB'","X'1A1BBFFC6FEF44E1BBB98DC0726C2018'",-0.42,2024-04-03 12:50:27
"X'68E9DF42865D4F87B699DF2D210722C3'","X'636C4FCD8F234C4689AB159D74558F06'","X'7F4746DF0A7041C1B72BC3FDF3B69F9A'","X'8EE7AE7D88B1405DA29123F10E8CDCAB'",-0.18,2024-04-08 20:31:28
